OSEBuildingID,PrimaryPropertyType,PropertyName,Address,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,parking_area_prcnt,largest_property_GFA_prcnt,PropertyGFATotal_log,PropertyGFABuilding(s)_log,LargestPropertyUseTypeGFA_log,TotalGHGEmissions_log,SiteEnergyUse(kBtu)_log
25955,Other,Seattle Tennis Club,922 McGilvra Blvd E,98112,5317100844,3,east,47.62816,-122.28067,1.0,3.0,71280,0,71280,Other - Recreation,71280.0,,,,,,62.36363636363637,319.3999939,325.5,556.0999756,557.2999878,22767828.0,23204450.0,0.0,7528486.0,15239341.0,False,,Compliant,,861.85,12.09,95,0.0,1.0,11.17437106214469,11.17437106214469,11.17437106214469,6.7590812416004,16.940859044820833
25956,K-12 School,McGilvra Elementary,1617 38th Ave. E.,98112,5318100820,3,east,47.63408,-122.28483,1.0,3.0,38297,0,38297,K-12 School,38297.0,,,,,,85.0,48.20000076,55.59999847,84.69999695,93.80000305,1845150.625,2127889.25,0.0,624583.0,1220568.0,True,,Error - Correct Default Data,,69.18,1.81,98,0.0,1.0,10.55312684311914,10.55312684311914,10.55312684311914,4.2367118035090225,14.428071471690831
25992,Mixed Use Property,2201 / Enso Condominiums - SEDO,2201 9th Ave. / 820 Blanchard St.,98121,8729760000,7,downtown,47.61811,-122.33908,1.0,19.0,1206670,201857,1004813,Office,319361.0,Multifamily Housing,181047.0,Parking,177210.0,20162015,87.0,54.59999847,55.0,153.3999939,152.3999939,27684480.0,27917688.0,0.0,23343425.0,4341053.0,False,,Compliant,,393.29,0.33,14,0.1672843445183853,0.3178312780587035,14.003375057560968,13.820312012510467,12.674077403362858,5.974547253230972,17.136382525328475
26002,Worship Facility,IGLESIA NI CRISTO,7100 42ND AVENUE SOUTH,98118,8800000005,2,southeast,47.53857,-122.28026,1.0,1.0,24200,0,24200,Worship Facility,24200.0,Parking,0.0,,,,73.0,34.20000076,37.20000076,76.09999847,79.40000153,826488.6875,900697.125,0.0,466335.0,360154.0,False,,Compliant,,22.38,0.92,55,0.0,1.0,10.094107912144779,10.094107912144779,10.094107912144779,3.108167702883779,13.624941508914215
26040,Warehouse,Stor-More Self Storage,2850 SW Yancy Street,98126,9358000450,1,delridge,47.56785,-122.37039,1.0,3.0,66610,0,66610,Other,66720.0,,,,,,54.54255319148936,9.600000381,11.10000038,20.39999962,22.0,640377.0,742571.5,0.0,329414.0,310963.0,False,,Compliant,,18.81,0.28,29,0.0,1.0016514036931392,11.106609995407226,11.106609995407226,11.108260037032629,2.934388643312939,13.369812344406643
26233,Other,Cascade Designs Inc. Chamonix S,130 S Dakota,98134,6172900220,2,greater duwamish,47.56774,-122.33289,1.0,1.0,36000,0,36000,Other,34000.0,Office,1400.0,,,,62.36363636363637,103.0,108.0,280.7000122,286.0,3646053.75,3823703.75,0.0,2922836.0,723217.0,False,,Compliant,,58.79,1.63,73,0.0,0.9444444444444444,10.491274217438248,10.491274217438248,10.4341158035983,4.073971772414164,15.109155976295295
26098,K-12 School,Christ the King Middle School,421 N. 117th,98133,6140100225,5,northwest,47.71387,-122.3535,1.0,2.0,23222,0,23222,K-12 School,15006.0,,,,,,62.0,81.30000305,88.80000305,114.6999969,123.6999969,1219863.125,1331981.25,0.0,210763.0,1009100.0,False,,Compliant,,55.06,2.37,85,0.0,0.6461975712686245,10.052855384186952,10.052855384186952,9.616205400105674,4.008423499714461,14.014249217792425
26115,Mixed Use Property,Greenus Building,500 E Pike St,98122,8804900865,3,east,47.61426,-122.3253,1.0,2.0,24476,0,24476,Other,7501.0,Office,5872.0,Retail Store,5375.0,,58.82608695652174,111.4000015,117.1999969,211.1999969,219.1000061,2662054.25,2800725.0,0.0,1077101.0,1584953.0,False,,Compliant,,91.69,3.75,99,0.0,0.30646347442392546,10.105448324582431,10.105448324582431,8.922791623969637,4.518413322061809,14.794608657143511
26119,Retail Store,517 E Pike St Building,517 E Pike St   Upper Level,98122,8804900910,3,east,47.61386,-122.32481,1.1822985468956406,2.0,24750,0,24750,Retail Store,19240.0,Office,2050.0,Medical Office,1250.0,,67.77333333333333,34.70000076,40.20000076,63.5,69.30000305,782343.8125,906960.625,0.0,292118.0,490226.0,False,,Compliant,,28.07,1.13,113,0.0,0.7773737373737374,10.116580767996837,10.116580767996837,9.864746724219698,3.334701390373791,13.57004958083461
26125,K-12 School,Northwest School,1415 Summit Avenue,98122,8804901000,3,east,47.61339,-122.32594,1.0,3.0,60000,0,60000,K-12 School,48783.0,,,,,,52.0,74.30000305,80.5,143.8999939,150.3999939,3625407.5,3928621.25,0.0,1537012.0,2088395.0,False,,Compliant,,121.63,2.03,119,0.0,0.81305,11.002099841204238,11.002099841204238,10.795137170493833,4.800983649630345,15.103477253746059
26126,Other,(ID26126) THE SUMMIT,420 E PIKE ST,98122,8804901025,3,east,47.61449,-122.32592,1.0,2.0,46560,0,46560,Other,46560.0,,,,,,62.36363636363637,14.80000019,15.80000019,34.40000153,35.40000153,690557.6875,734550.6875,0.0,419713.0,270845.0,False,,Compliant,,17.31,0.37,69,0.0,1.0,10.74849708240532,10.74849708240532,10.74849708240532,2.851284369188118,13.445254792874781
26139,Other,Salal Credit Union,1515 Dexter Ave. N.,98109,8807900070,7,magnolia / queen anne,47.63303,-122.34268,1.0,3.0,30408,0,30408,Other,25000.0,Parking,5408.0,,,,61.0,57.59999847,58.79999924,180.8999939,184.6000061,1440554.25,1469861.875,0.0,1440554.0,0.0,False,,Compliant,,10.04,0.33,43,0.0,0.8221520652459879,10.322461010669084,10.322461010669084,10.126631103850338,2.306577114263583,14.180538493332117
26146,Small- and Mid-Sized Office,McHugh,1725 Westlake Ave. N,98109,8807900390,7,magnolia / queen anne,47.63439,-122.34078,1.0,3.0,30109,0,30109,Office,28400.0,Parking,7200.0,,,,89.0,51.59999847,56.0,124.0999985,128.6999969,1465795.75,1589657.75,0.0,949635.0,516161.0,False,,Compliant,,34.03,1.13,103,0.0,0.9432395629213857,10.312579409366641,10.312579409366641,10.254144424149297,3.5272424885128144,14.197908827029105
26150,K-12 School,Fairmount Park Elementary,3800 S.W. Findlay,98126,9396700035,1,southwest,47.55257,-122.38019,1.0,2.0,39929,0,39929,K-12 School,39929.0,,,,,,82.0,45.40000153,50.09999847,103.4000015,110.6999969,1813718.0,2001873.25,0.0,1065111.0,748607.0,True,,Error - Correct Default Data,,47.18,1.18,59,0.0,1.0,10.594858155916969,10.594858155916969,10.594858155916969,3.853970073979529,14.410889440020071
26154,Small- and Mid-Sized Office,Queen Anne Evangelical Lutheran Church,2400 8th Ave W,98119,9405800065,7,magnolia / queen anne,47.63985,-122.36712,1.0,2.0,25481,0,25481,Office,25481.0,,,,,,92.0,36.0,41.29999924,55.79999924,61.40000153,917100.3125,1052797.5,0.0,219291.0,697809.0,False,,Compliant,,38.59,1.51,63,0.0,1.0,10.145688355383795,10.145688355383795,10.145688355383795,3.6529931755495273,13.728972137294987
26183,Small- and Mid-Sized Office,Supply Laundry Building,1265 Republican St.,98109,6849200110,7,lake union,47.62298,-122.33082,1.0,2.0,27788,0,27788,Office,32610.0,Other - Restaurant/Bar,4874.0,,,,73.0,56.59999847,56.79999924,151.8999939,152.1999969,2119806.25,2127889.25,0.0,1659964.0,459842.0,False,,Compliant,,35.99,1.3,111,0.0,1.173528141643875,10.232359551812772,10.232359551812772,10.392374268783366,3.5832411220909393,14.566835250962303
26235,Warehouse,101 S. Dakota,101 S. Dakota,98134,6172900280,2,greater duwamish,47.56683,-122.33358,1.0,2.0,22324,0,22324,Non-Refrigerated Warehouse,21000.0,,,,,,53.0,28.0,34.40000153,48.70000076,56.5,588856.125,723060.1875,0.0,193898.0,394958.0,False,,Compliant,,22.33,1.0,82,0.0,0.9406916323239563,10.013417611908324,10.013417611908324,9.95227771670556,3.1059310658520665,13.285937162845894
26236,Other,4130 1st Ave,4130 1st Ave South,98134,6172900300,2,greater duwamish,47.5661,-122.33358,1.0,2.0,31360,0,31360,Other,32000.0,,,,,,62.36363636363637,53.90000153,58.90000153,130.1999969,135.5,1725108.25,1886366.625,0.0,1126394.0,598714.0,False,,Compliant,,39.65,1.26,77,0.0,1.0204081632653061,10.353288474464344,10.353288474464344,10.373491181781864,3.680090948080857,14.360800360101859
26237,Mixed Use Property,Daniel Smith Inc,4150 1st Avenue South,98134,6172900320,2,greater duwamish,47.56555,-122.33362,1.0,1.0,30496,0,30496,Retail Store,14344.0,Manufacturing/Industrial Plant,10272.0,Office,8012.0,,58.82608695652174,61.09999847,68.0,147.1000061,154.3999939,1992158.25,2217613.5,0.0,1295854.0,696304.0,False,,Compliant,,46.01,1.51,76,0.0,0.4703567681007345,10.325350806453928,10.325350806453928,9.571087015284968,3.8288587641673772,14.504729156742355
26254,Small- and Mid-Sized Office,1605 Boylston,610 E Pine Street,98122,8804900480,3,east,47.61545,-122.3238,1.0,3.0,27600,0,27600,Office,13175.0,Retail Store,9175.0,,,,84.0,48.0,49.40000153,140.3000031,141.8000031,1072151.375,1103795.25,0.0,961739.0,110412.0,False,,Compliant,,12.57,0.46,101,0.0,0.4773550724637681,10.225571051705241,10.225571051705241,9.486076373409563,2.531313022602156,13.885177818666358
26319,K-12 School,Wing Luke Elementary,3701 S. Kenyon St.,98118,4006000598,2,greater duwamish,47.53074,-122.28491,1.0,2.0,52901,0,52901,K-12 School,52901.0,,,,,,75.0,42.29999924,47.40000153,94.80000305,102.1999969,2240342.0,2508012.0,0.0,1273997.0,966345.0,True,,Error - Correct Default Data,,60.2,1.14,52,0.0,1.0,10.876177521259402,10.876177521259402,10.876177521259402,4.097672352314776,14.622139090748464
26331,Small- and Mid-Sized Office,Solid Ground,1501 N. 45th ST.,98103,4083300310,4,lake union,47.66117,-122.3391,1.1822985468956406,3.0,31686,7358,24328,Office,25927.0,Parking,6750.0,Food Service,3743.0,,35.0,72.80000305,72.80000305,228.5,228.5,2305643.5,2305643.5,0.0,2305643.0,0.0,False,,Compliant,,16.07,0.51,26,0.23221612068421385,1.0657267346267676,10.363630221934988,10.099383229357201,10.163040175734501,2.776954179749421,14.65087037115559
26348,Small- and Mid-Sized Office,Lake Union Place,1914 N 34th Street,98103,4083306580,4,lake union,47.6483,-122.33438,1.0,3.0,26694,6034,20660,Office,24914.0,Parking,4720.0,,,,92.0,28.89999962,29.5,90.80000305,92.69999695,720170.6875,735909.0,0.0,720171.0,0.0,False,,Compliant,,5.02,0.19,42,0.22604330561174796,1.2059051306873185,10.192194100034097,9.93595474267363,10.123185173446037,1.6134299337036377,13.487243528868763
26359,Warehouse,Hansen Bros.,10750 Aurora Ave N,98133,6300000010,5,northwest,47.70833,-122.34429,1.0,1.0,29400,0,29400,Non-Refrigerated Warehouse,25000.0,,,,,,69.0,9.100000381,9.100000381,28.60000038,28.60000038,227509.5,227509.5,0.0,227509.0,0.0,False,,Compliant,,1.59,0.05,51,0.0,0.8503401360544217,10.288749953326773,10.288749953326773,10.126631103850338,0.4637340162321402,12.33494727474305
26392,Other,192741-University,4500 University Way Ne,98105,8816400105,4,northeast,47.66148,-122.31279,1.0,2.0,25767,0,25767,Other,17434.0,,,,,,22.0,90.69999695,92.90000153,284.7999878,291.7999878,1581352.75,1620383.625,0.0,1581352.0,0.0,False,,Compliant,,11.02,0.43,111,0.0,0.6766018550859627,10.156849882434335,10.156849882434335,9.76617760157152,2.3997118037247684,14.273791209583997
26393,Retail Store,4518 University,4518 University Way NE,98105,8816400135,4,northeast,47.66188,-122.31279,1.0,4.0,33910,0,33910,Retail Store,14585.0,Office,14462.0,,,,75.0,62.79999924,65.59999847,157.3000031,158.5,1822834.25,1904055.75,0.0,1270124.0,552710.0,False,,Compliant,,38.21,1.13,70,0.0,0.4301091123562371,10.431465235119685,10.431465235119685,9.587748882301822,3.6430972614588084,14.415903127969314
26396,Worship Facility,University Christian Church,4731 15TH AVE. NE,98105,8816400210,4,northeast,47.6645,-122.31224,1.0,2.0,78401,0,78401,Worship Facility,62400.0,Office,9940.0,K-12 School,4960.0,,64.19047619047619,31.39999962,36.29999924,58.0,64.80000305,2462408.25,2846592.0,0.0,939974.0,1522434.0,False,,Compliant,,87.41,1.11,96,0.0,0.7959082154564355,11.269591961359195,11.269591961359195,11.041320554357519,4.470609692592396,14.716650392451003
26460,Warehouse,Mariner Square LLC,1900 N Northlake Way,98103,4083307185,4,lake union,47.64748,-122.33435,1.0,2.0,78716,0,78716,Non-Refrigerated Warehouse,41275.0,Office,29399.0,Retail Store,6278.0,,38.0,52.09999847,54.79999924,152.5,156.8999939,4103800.75,4311327.5,0.0,3680806.0,422994.0,False,,Compliant,,48.13,0.61,44,0.0,0.5243533716144113,11.273601717426981,11.273601717426981,10.628012268788328,3.873905683315018,15.227424114459211
26465,K-12 School,St. Benedict School,4811 Wallingford Ave. N.,98103,4083800835,4,lake union,47.66389,-122.33692,1.0,2.0,33300,0,33300,K-12 School,30740.0,,,,,,92.0,51.90000153,61.90000153,77.30000305,87.90000153,1594733.625,1903636.375,0.0,335907.0,1258827.0,False,,Compliant,,69.2,2.08,113,0.0,0.9231231231231232,10.413312675968536,10.413312675968536,10.333320017092587,4.237000862623624,14.28221727398439
26473,Supermarket / Grocery Store,70500869 -- Wallingford,1801 North 45th Street,98103,4083802815,4,lake union,47.66185,-122.33594,1.0,1.0,28808,0,28808,Supermarket/Grocery Store,31174.0,,,,,,29.0,296.2000122,303.2000122,694.0,697.5,9232576.0,9450746.0,0.0,5713530.0,3519045.0,False,,Compliant,,226.73,7.87,66,0.0,1.082129963898917,10.268408405328712,10.268408405328712,10.347339693048996,5.423759882238551,16.038248657464848
26528,Small- and Mid-Sized Office,4701 University Way Bldg,4701 University Way NE,98105,8816400975,4,northeast,47.66345,-122.3134,1.0,1.0,27966,7004,20962,Office,20962.0,Parking,7004.0,,,,58.0,52.5,56.40000153,164.8000031,177.0,1100499.75,1181649.25,0.0,1100500.0,0.0,False,,Compliant,,7.67,0.27,66,0.25044697132231997,1.0,10.238744765600796,9.950466553730122,9.950466553730122,2.0373166153791646,13.91127495277916
26529,Supermarket / Grocery Store,Safeway 3091 - Brooklyn Ave,4732 Brooklyn Ave NE,98105,8816401015,4,northeast,47.66429,-122.31389,1.0,1.0,26226,0,26226,Supermarket/Grocery Store,25828.0,Parking,0.0,,,,37.0,293.7999878,301.8999939,741.4000244,745.4000244,7588060.5,7798479.5,0.0,5349470.0,2238590.0,False,,Compliant,,156.18,5.96,73,0.0,0.984824220239457,10.17450656409137,10.17450656409137,10.159214453746358,5.051009188234529,15.842086583120702
26535,Mixed Use Property,2967-University District,1300 N.E. 45Th Street,98105,8816401150,4,northeast,47.6616,-122.31393,1.0,2.0,34948,15755,19193,Other,19183.0,Parking,19183.0,,,,17.0,60.5,63.79999924,189.8000031,200.1999969,1159807.125,1223177.375,0.0,1159807.0,0.0,False,,Compliant,,8.09,0.23,47,0.4508126359162184,0.999478976710259,10.461616521417985,9.862300908205878,9.861779749136337,2.0906287310704004,13.963764277706176
26587,Small- and Mid-Sized Office,1600 Fairview,1600 Fairview Ave E,98102,4088802669,4,lake union,47.6342,-122.32661,1.0,3.0,37639,9999,27640,Office,20434.0,Laboratory,7557.0,,,,67.31799163179916,221.3999939,221.3999939,695.2999878,695.2999878,6197824.5,6197824.5,0.0,6197824.0,0.0,False,,Compliant,,43.21,1.15,25,0.265655304338585,0.7392908827785818,10.535796025864991,10.227019277881606,9.924955459151368,3.766071949943842,15.639708901343264
26593,Small- and Mid-Sized Office,Delmar Building,108 South Washington St,98104,5247800481,7,downtown,47.60102,-122.33378,1.0,4.0,22840,0,22840,Office,18400.0,Other,4440.0,,,,64.0,38.59999847,43.0,121.1999969,135.1000061,881386.1875,983053.375,0.0,881386.0,0.0,True,,Error - Correct Default Data,,6.14,0.27,123,0.0,0.8056042031523643,10.036268663769947,10.036268663769947,9.820105943597078,1.814824742159051,13.689251160175786
26594,Other,107 Occidental Ave S,107 Occidental Ave S,98104,5247800535,7,downtown,47.60135,-122.33327,1.0,1.0,21420,0,21420,Other,10420.0,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,,62.36363636363637,41.70000076,41.79999924,121.5999985,119.6999969,810636.875,812371.625,0.0,722467.0,88170.0,False,,Compliant,,9.72,0.45,123,0.0,0.4864612511671335,9.97208034400174,9.97208034400174,9.251482315307358,2.2741856184723477,13.605575483135986
26596,Small- and Mid-Sized Office,W0164 Washington Building,164 s washington  st,98104,5247800575,7,downtown,47.6011,-122.33197,1.0,1.0,20880,0,20880,Office,20880.0,,,,,,94.0,32.70000076,32.70000076,102.8000031,102.8000031,683274.0,683274.0,0.0,683274.0,0.0,False,,Compliant,,4.76,0.23,123,0.0,1.0,9.946547041996576,9.946547041996576,9.946547041996576,1.5602476682433286,13.43465122940831
26600,Mixed Use Property,Cadillac Hotel,319 2nd Avenue South,98104,5247800715,7,downtown,47.59938,-122.33197,1.0,3.0,26000,0,26000,Office,13000.0,Other - Entertainment/Public Assembly,13000.0,,,,58.82608695652174,40.90000153,40.90000153,108.9000015,108.9000015,1063035.875,1063035.875,0.0,820061.0,242975.0,False,,Compliant,,18.62,0.72,57,0.0,0.5,10.165851817003619,10.165851817003619,9.472704636443673,2.924236271848921,13.87663940557869
26601,Small- and Mid-Sized Office,Duncan Building,315 2nd Avenue South,98104,5247800720,7,downtown,47.59954,-122.33201,1.0,3.0,38675,0,38675,Office,12100.0,Restaurant,4281.0,,,,67.31799163179916,118.4000015,119.4000015,287.6000061,285.2999878,1938776.75,1956121.125,0.0,1280095.0,658682.0,False,,Compliant,,43.91,1.14,123,0.0,0.31286360698125404,10.562948675441266,10.562948675441266,9.400960731584833,3.782142084573626,14.477567790927669
26602,Small- and Mid-Sized Office,Fire Headquarters,301 2nd Ave S (401 Yesler Way),98104,5247800725,7,downtown,47.59986,-122.33195,1.0,4.0,49951,0,49951,Office,32039.0,Other,24035.0,,,,67.31799163179916,91.59999847,101.4000015,175.1999969,185.5,5134446.0,5683758.0,382080.0,2092919.0,2659447.0,False,,Compliant,,185.33,3.71,94,0.0,0.6414085804088007,10.818797803896322,10.818797803896322,10.374709189708955,5.222138019809219,15.45148250847491
26611,Medical Office,Rainier Beach Medical & Dental Clinic,9245 Rainier Ave S,98118,7129304415,2,southeast,47.5195,-122.26935,1.0,2.0,25880,0,25880,Medical Office,25880.0,,,,,,8.0,75.0,75.59999847,224.6000061,225.1999969,1941728.75,1956483.5,0.0,1805820.0,135908.0,False,,Compliant,,19.81,0.77,13,0.0,1.0,10.161225748614838,10.161225748614838,10.161225748614838,2.9861868607104594,14.47908924248569
26657,Worship Facility,University Lutheran Church,1604 NE 50th St,98105,8823901075,4,northeast,47.66517,-122.31037,1.0,3.0,41013,0,41013,Worship Facility,32098.0,Office,2310.0,,,,64.19047619047619,31.39999962,34.59999847,59.29999924,62.70000076,1080821.0,1191549.25,0.0,432910.0,647911.0,False,,Compliant,,37.43,0.91,96,0.0,0.7826298978372711,10.621644368600101,10.621644368600101,10.376549001881102,3.6224725219163374,13.893231495491179
